2023-12-17 20:13:54.045000,com.example.nextapp
2023-12-17 20:15:01.933000,com.sec.android.app.sbrowser
2023-12-17 20:15:17.964000,com.sec.android.app.camera
2023-12-17 20:15:40.234000,com.sec.android.app.launcher
2023-12-23 20:02:03.207000,com.example.nextapp
2023-12-23 20:02:28.784000,com.android.settings
2023-12-23 20:03:44.881000,com.android.settings.intelligence
2023-12-23 20:04:04.914000,com.android.settings
2023-12-23 20:04:26.756000,com.android.settings.intelligence
2023-12-23 20:04:41.287000,com.android.settings
2023-12-23 20:04:57.904000,com.samsung.android.lool
2023-12-23 20:05:25.233000,com.samsung.android.app.galaxyfinder
2023-12-23 20:05:36.818000,com.android.settings
2023-12-23 20:05:57.283000,com.samsung.android.lool
2023-12-23 20:06:19.654000,com.android.settings.intelligence
2023-12-23 20:07:03.708000,com.samsung.android.lool
2023-12-23 20:07:58.270000,com.android.settings.intelligence
2023-12-23 20:08:36.339000,com.sec.android.app.launcher
2023-12-23 20:08:37.613000,com.sec.android.app.camera
2023-12-23 20:09:18.082000,com.sec.android.app.launcher
2023-12-23 20:12:42.482000,com.samsung.android.messaging
2023-12-23 20:13:22.521000,com.sec.android.app.launcher
2023-12-23 20:13:49.895000,com.sec.android.gallery3d
2023-12-23 20:13:59.047000,com.google.android.youtube
2023-12-23 23:25:47.839000,com.duolingo
2023-12-23 23:30:03.354000,com.sec.android.app.clockpackage
2023-12-23 23:31:10.129000,com.samsung.android.messaging
2023-12-23 23:31:28.940000,com.sec.android.app.launcher
1970-01-01 01:00:00.000000,com.android.bluetooth
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-24 05:46:00.663000,com.sec.android.app.clockpackage
2023-12-24 05:46:19.709000,com.samsung.android.messaging
2023-12-24 05:46:30.201000,com.sec.android.app.launcher
2023-12-24 06:21:57.944000,com.samsung.android.messaging
2023-12-24 06:22:07.000000,com.sec.android.app.launcher
2023-12-24 09:02:37.346000,com.sec.android.app.camera
2023-12-24 09:02:52.637000,com.sec.android.app.launcher
2023-12-24 09:22:44.296000,com.sec.android.app.camera
2023-12-24 09:22:58.182000,com.sec.android.app.launcher
2023-12-24 09:34:34.737000,com.sec.android.app.camera
2023-12-24 09:34:42.371000,com.sec.android.app.launcher
2023-12-24 09:39:22.988000,com.sec.android.app.camera
2023-12-24 09:39:42.106000,com.sec.android.app.launcher
2023-12-24 09:59:26.980000,com.sec.android.app.camera
2023-12-24 09:59:41.690000,com.sec.android.app.launcher
2023-12-24 10:18:59.838000,com.sec.android.app.camera
2023-12-24 10:19:07.130000,com.sec.android.app.launcher
2023-12-24 10:23:40.579000,com.sec.android.app.camera
2023-12-24 10:23:47.867000,com.sec.android.app.launcher
2023-12-24 11:11:48.460000,com.sec.android.app.camera
2023-12-24 11:12:00.512000,com.sec.android.app.launcher
2023-12-24 11:14:18.743000,com.sec.android.app.camera
2023-12-24 11:14:27.936000,com.sec.android.app.launcher
2023-12-24 11:43:50.503000,com.sec.android.app.camera
2023-12-24 11:45:04.952000,com.sec.android.app.launcher
2023-12-24 11:45:10.387000,com.sec.android.gallery3d
2023-12-24 11:45:30.035000,com.sec.android.app.camera
2023-12-24 11:45:38.211000,com.sec.android.gallery3d
2023-12-24 13:30:58.513000,com.android.settings
2023-12-24 13:31:13.709000,com.spotify.music
2023-12-24 14:37:38.465000,com.samsung.android.messaging
2023-12-24 14:37:45.383000,com.sec.android.gallery3d
2023-12-24 14:39:33.045000,com.samsung.android.messaging
2023-12-24 14:44:44.144000,com.sec.android.app.camera
2023-12-24 14:45:22.390000,com.sec.android.gallery3d
2023-12-24 15:01:51.936000,com.samsung.android.messaging
2023-12-24 15:02:04.670000,com.pinterest
2023-12-24 15:24:28.164000,com.google.android.youtube
2023-12-24 18:38:17.189000,com.samsung.android.messaging
2023-12-24 18:51:19.196000,com.google.android.youtube
2023-12-24 19:16:19.981000,com.sec.android.app.launcher
2023-12-24 21:44:42.039000,com.pinterest
2023-12-24 21:49:43.836000,com.samsung.android.messaging
2023-12-24 21:51:20.298000,com.pinterest
2023-12-24 21:54:24.752000,com.google.android.youtube
2023-12-24 21:54:24.752000,com.google.android.youtube
2023-12-24 23:00:08.013000,com.sec.android.app.launcher
2023-12-24 23:00:18.978000,com.google.android.youtube
2023-12-24 23:44:17.653000,com.duolingo
2023-12-24 23:46:13.064000,com.google.android.youtube
2023-12-25 00:22:10.579000,com.samsung.android.messaging
2023-12-25 00:23:57.547000,com.sec.android.app.sbrowser
2023-12-25 00:23:57.547000,com.sec.android.app.sbrowser
2023-12-25 00:24:06.942000,com.samsung.android.messaging
2023-12-25 00:25:19.737000,com.sec.android.app.launcher
2023-12-25 00:25:34.228000,com.android.settings
2023-12-24 00:25:43.932000,de.dm.meindm.android
2023-12-23 00:26:05.565000,com.sec.android.app.launcher
2023-12-23 00:26:10.277000,de.dm.meindm.android
2023-12-23 00:26:26.021000,com.sec.android.app.sbrowser
2023-12-23 00:29:18.131000,com.google.android.gm
2023-12-23 00:29:29.043000,com.sec.android.app.sbrowser
2023-12-23 00:31:07.770000,com.android.settings
2023-12-24 00:31:23.194000,com.sec.android.app.sbrowser
2023-12-25 00:45:41.968000,com.android.settings
2023-12-26 12:54:14.266000,com.example.nextapp
2023-12-26 12:54:36.672000,com.duolingo
2023-12-26 12:55:36.830000,com.sec.android.app.sbrowser
2023-12-26 12:56:09.472000,com.sec.android.app.launcher
2023-12-26 12:56:23.903000,com.android.settings.intelligence
2023-12-26 12:56:46.428000,com.android.settings
2023-12-26 12:57:16.172000,com.android.settings.intelligence
2023-12-26 12:57:31.031000,com.android.settings
2023-12-26 12:58:27.419000,com.sec.android.app.launcher
2023-12-26 12:59:15.937000,com.samsung.android.calendar
2023-12-26 13:00:58.748000,com.sec.android.app.launcher
2023-12-26 13:01:18.877000,com.google.android.youtube
2023-12-26 14:02:49.203000,com.sec.android.app.sbrowser
2023-12-26 14:31:44.342000,com.sec.android.app.launcher
2023-12-26 14:31:47.800000,com.pinterest
2023-12-26 14:41:29.842000,com.google.android.gms
2023-12-26 14:41:32.227000,com.pinterest
2023-12-26 16:23:54.128000,com.samsung.android.messaging
2023-12-26 16:24:06.841000,com.whatsapp
2023-12-26 16:24:54.173000,com.samsung.android.messaging
2023-12-26 16:27:34.218000,com.pinterest
2023-12-26 16:27:58.944000,com.sec.android.app.launcher
2023-12-26 16:28:09.943000,com.google.android.youtube
2023-12-26 18:14:46.100000,com.sec.android.app.sbrowser
2023-12-26 18:14:48.181000,com.google.android.youtube
2023-12-26 19:13:41.200000,com.samsung.android.messaging
2023-12-26 19:17:03.002000,com.google.android.youtube
2023-12-26 19:24:07.508000,com.pinterest
2023-12-27 00:07:53.141000,com.sec.android.app.launcher
2023-12-27 00:07:57.545000,com.google.android.youtube
2023-12-27 00:21:42.586000,com.sec.android.app.launcher
2023-12-27 00:21:50.011000,com.sec.android.app.camera
2023-12-27 00:22:53.611000,com.samsung.android.messaging
2023-12-27 00:29:07.832000,com.sec.android.app.launcher
2023-12-27 00:29:22.911000,com.sec.android.app.clockpackage
1970-01-01 01:00:00.000000,com.android.systemui
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-27 09:56:02.509000,com.sec.android.app.clockpackage
2023-12-27 10:00:53.617000,com.samsung.android.incallui
2023-12-27 10:01:44.906000,com.sec.android.app.clockpackage
2023-12-27 10:05:40.303000,com.samsung.android.messaging
2023-12-27 10:05:54.359000,com.sec.android.app.clockpackage
2023-12-27 10:06:11.232000,com.google.android.gm
2023-12-27 10:06:31.131000,com.samsung.android.messaging
2023-12-27 10:08:09.764000,org.iggymedia.periodtracker
2023-12-27 10:11:17.015000,com.samsung.android.messaging
2023-12-27 10:17:56.195000,com.whatsapp
2023-12-27 10:18:04.376000,com.pinterest
2023-12-27 10:18:40.906000,com.samsung.android.messaging
2023-12-27 10:23:00.261000,com.pinterest
2023-12-27 10:42:19.732000,com.samsung.android.messaging
2023-12-27 10:46:20.931000,com.sec.android.app.launcher
2023-12-27 10:46:53.239000,com.sec.android.app.sbrowser
2023-12-27 10:48:17.414000,com.sec.android.app.launcher
2023-12-27 11:31:36.004000,com.samsung.android.incallui
2023-12-27 11:31:51.097000,com.sec.android.app.launcher
2023-12-27 11:36:40.154000,com.samsung.android.incallui
2023-12-27 11:37:08.057000,com.sec.android.app.launcher
2023-12-27 11:37:14.599000,com.pinterest
2023-12-27 11:42:01.484000,com.samsung.android.incallui
2023-12-27 11:45:12.424000,com.pinterest
2023-12-27 11:48:46.329000,com.samsung.android.incallui
2023-12-27 12:07:33.657000,com.pinterest
2023-12-27 17:31:43.947000,com.whatsapp
2023-12-27 17:31:57.255000,com.pinterest
2023-12-27 17:53:29.969000,com.samsung.android.messaging
2023-12-27 17:53:46.341000,com.pinterest
2023-12-27 22:34:23.075000,com.duolingo
2023-12-27 22:36:06.209000,com.pinterest
2023-12-27 22:36:43.706000,com.samsung.android.messaging
2023-12-27 22:40:14.868000,com.pinterest
2023-12-27 22:48:55.367000,com.sec.android.app.launcher
2023-12-27 22:49:19.665000,com.sec.android.app.clockpackage
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-28 09:56:02.493000,com.sec.android.app.clockpackage
2023-12-28 12:36:40.334000,com.samsung.android.messaging
2023-12-28 12:36:43.494000,com.sec.android.app.clockpackage
2023-12-28 13:02:36.336000,com.microsoft.office.outlook
2023-12-28 13:02:58.486000,com.sec.android.app.sbrowser
2023-12-28 13:03:19.214000,com.samsung.android.app.notes
2023-12-28 13:03:22.260000,com.samsung.android.app.notes
2023-12-28 13:04:48.421000,com.samsung.android.messaging
2023-12-28 13:05:42.243000,com.sec.android.app.launcher
2023-12-28 13:05:54.421000,com.samsung.android.messaging
2023-12-28 13:09:03.613000,com.sec.android.app.launcher
2023-12-28 13:09:08.546000,com.samsung.android.messaging
2023-12-28 13:09:56.639000,com.samsung.android.app.notes
2023-12-28 13:10:33.639000,com.sec.android.app.launcher
2023-12-28 13:10:40.249000,com.google.android.youtube
2023-12-28 13:11:40.062000,com.samsung.android.messaging
2023-12-28 16:09:21.162000,com.sec.android.app.launcher
2023-12-28 16:10:06.457000,com.android.settings.intelligence
2023-12-28 16:10:24.856000,com.android.settings
2023-12-28 16:10:44.112000,com.sec.android.app.launcher
2023-12-28 16:14:10.389000,com.samsung.android.messaging
2023-12-28 16:52:46.342000,com.sec.android.app.launcher
2023-12-28 16:58:55.128000,com.whatsapp
2023-12-28 16:59:03.131000,com.pinterest
2023-12-28 17:12:56.743000,com.sec.android.app.launcher
2023-12-28 17:13:03.249000,com.samsung.android.messaging
2023-12-28 17:13:54.703000,com.sec.android.app.launcher
2023-12-28 18:14:11.819000,com.sec.android.app.sbrowser
2023-12-28 19:54:56.642000,com.samsung.android.messaging
2023-12-28 19:55:03.892000,com.sec.android.app.sbrowser
2023-12-28 19:59:56.641000,com.samsung.android.messaging
2023-12-28 21:40:34.691000,com.duolingo
2023-12-28 21:43:12.357000,com.samsung.android.messaging
2023-12-28 21:44:54.789000,com.sec.android.app.launcher
2023-12-28 21:47:28.444000,com.pinterest
2023-12-28 21:55:26.236000,com.pinterest
2023-12-28 21:56:13.288000,com.sec.android.app.launcher
2023-12-28 21:56:47.095000,com.fingersoft.hillclimb
2023-12-28 22:07:12.799000,com.sec.android.app.launcher
2023-12-28 22:07:14.983000,com.sec.android.gallery3d
2023-12-28 22:14:39.294000,com.pinterest
2023-12-28 22:26:33.699000,com.google.android.youtube
2023-12-28 22:48:52.349000,com.samsung.android.messaging
2023-12-28 22:50:16.697000,com.sec.android.app.clockpackage
1970-01-01 01:00:00.000000,com.android.providers.userdictionary
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-29 09:56:02.436000,com.sec.android.app.clockpackage
2023-12-29 09:56:36.481000,com.samsung.android.messaging
2023-12-29 09:58:16.213000,com.sec.android.app.launcher
2023-12-29 09:58:26.582000,com.google.android.youtube
2023-12-29 11:15:21.917000,com.samsung.android.messaging
2023-12-29 11:17:16.256000,com.google.android.youtube
2023-12-29 11:46:35.669000,com.samsung.android.messaging
2023-12-29 11:47:31.155000,com.google.android.youtube
2023-12-29 12:01:26.726000,com.sec.android.app.launcher
2023-12-29 12:01:35.891000,com.pinterest
2023-12-29 12:05:24.221000,com.sec.android.app.launcher
2023-12-29 12:35:07.202000,com.whatsapp
2023-12-29 12:35:26.291000,com.sec.android.app.launcher
2023-12-29 12:51:26.991000,com.pinterest
2023-12-29 12:59:51.360000,com.sec.android.app.launcher
2023-12-29 13:18:36.236000,com.samsung.android.messaging
2023-12-29 13:37:43.484000,com.sec.android.app.launcher
2023-12-29 14:00:09.824000,com.samsung.android.messaging
2023-12-29 15:13:35.233000,com.sec.android.app.launcher
2023-12-29 15:13:44.359000,com.google.android.youtube
2023-12-29 15:58:42.133000,com.samsung.android.messaging
2023-12-29 15:58:51.321000,com.spotify.music
2023-12-29 16:14:02.674000,com.google.android.youtube
2023-12-29 16:50:37.041000,com.spotify.music
2023-12-29 16:53:24.896000,com.google.android.youtube
2023-12-29 17:24:29.627000,com.sec.android.app.launcher
2023-12-29 17:24:36.990000,de.dm.meindm.android
2023-12-29 17:53:51.299000,com.samsung.android.messaging
2023-12-29 17:59:07.293000,com.google.android.youtube
2023-12-29 17:59:07.293000,com.google.android.youtube
2023-12-29 18:04:54.060000,com.spotify.music
2023-12-29 18:04:57.726000,com.google.android.youtube
2023-12-29 18:20:56.433000,com.spotify.music
2023-12-29 18:21:12.257000,com.samsung.android.messaging
2023-12-29 18:22:14.872000,com.samsung.android.incallui
2023-12-29 18:24:37.919000,com.samsung.android.messaging
2023-12-29 19:23:03.506000,com.sec.android.app.launcher
2023-12-29 19:23:16.289000,com.google.android.youtube
2023-12-29 23:31:16.832000,com.sec.android.app.launcher
2023-12-29 23:31:24.979000,com.duolingo
2023-12-29 23:34:29.059000,com.sec.android.app.launcher
2023-12-29 23:34:55.954000,com.sec.android.app.clockpackage
1970-01-01 01:00:00.000000,com.google.android.gsf
1970-01-01 01:00:00.000000,com.sec.android.sdhms
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-30 06:48:25.352000,com.sec.android.app.clockpackage
2023-12-30 07:27:18.395000,com.duolingo
2023-12-30 07:29:03.967000,com.spotify.music
2023-12-30 07:44:28.482000,com.sec.android.app.launcher
2023-12-30 07:44:43.229000,com.google.android.youtube
2023-12-30 07:55:40.588000,com.google.android.apps.maps
2023-12-30 07:55:40.588000,com.google.android.apps.maps
2023-12-30 08:15:53.463000,com.spotify.music
2023-12-30 08:16:46.151000,com.google.android.apps.maps
2023-12-30 08:59:36.561000,com.sec.android.app.sbrowser
2023-12-30 09:30:27.614000,com.samsung.android.app.notes
2023-12-30 09:30:43.255000,com.samsung.android.app.notes
2023-12-30 09:30:56.690000,com.sec.android.app.myfiles
2023-12-30 09:31:12.885000,com.sec.android.app.sbrowser
2023-12-30 09:34:17.967000,com.sec.android.app.launcher
2023-12-30 09:34:24.598000,com.samsung.android.app.notes
2023-12-30 09:34:24.598000,com.samsung.android.app.notes
2023-12-30 11:30:34.360000,com.whatsapp
2023-12-30 11:30:46.456000,com.samsung.android.app.notes
2023-12-30 11:36:58.794000,com.sec.android.app.launcher
2023-12-30 11:37:18.348000,com.duolingo
2023-12-30 11:40:12.902000,com.duolingo
2023-12-30 14:47:47.076000,com.sec.android.app.launcher
2023-12-30 14:47:56.643000,com.sec.android.app.camera
2023-12-30 14:48:39.938000,com.sec.android.gallery3d
2023-12-30 14:48:49.832000,com.sec.android.app.camera
2023-12-30 15:45:33.168000,com.sec.android.app.launcher
2023-12-30 16:09:45.456000,com.google.android.youtube
2023-12-30 16:33:47.506000,com.sec.android.app.camera
2023-12-30 16:34:07.191000,com.google.android.youtube
2023-12-30 16:41:04.277000,com.samsung.android.messaging
2023-12-30 16:41:48.517000,com.google.android.youtube
2023-12-30 17:11:45.244000,com.sec.android.app.launcher
2023-12-30 17:12:00.387000,com.google.android.apps.maps
2023-12-30 17:12:00.387000,com.google.android.apps.maps
2023-12-30 17:13:39.825000,com.google.android.youtube
2023-12-30 17:51:13.156000,com.google.android.youtube
2023-12-30 18:42:23.814000,com.google.android.apps.maps
2023-12-30 18:43:25.509000,com.sec.android.app.launcher
2023-12-30 18:43:33.306000,com.google.android.youtube
2023-12-30 19:03:28.793000,com.samsung.android.incallui
2023-12-30 19:08:20.139000,com.google.android.apps.maps
2023-12-30 19:08:54.958000,com.sec.android.app.launcher
2023-12-30 19:08:56.053000,com.google.android.youtube
2023-12-30 19:38:24.767000,com.sec.android.gallery3d
2023-12-30 19:38:47.148000,com.pinterest
2023-12-30 19:40:29.897000,com.google.android.youtube
2023-12-30 22:57:51.541000,com.google.android.youtube
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2023-12-31 10:38:25.125000,com.sec.android.app.launcher
2023-12-31 10:57:27.501000,com.samsung.android.messaging
2023-12-31 10:58:34.120000,com.pinterest
2023-12-31 10:58:34.120000,com.pinterest
2023-12-31 11:51:05.669000,com.google.android.youtube
2023-12-31 12:21:05.465000,com.google.android.youtube
2023-12-31 13:41:06.076000,com.google.android.youtube
2023-12-31 14:18:57.937000,com.google.android.youtube
2023-12-31 15:24:26.715000,com.samsung.android.messaging
2023-12-31 15:25:31.882000,com.google.android.youtube
2023-12-31 16:01:40.472000,com.google.android.youtube
2023-12-31 16:21:40.580000,com.google.android.youtube
2023-12-31 17:32:35.150000,com.samsung.android.messaging
2023-12-31 17:33:25.940000,com.google.android.youtube
2023-12-31 17:50:21.084000,com.samsung.android.messaging
2023-12-31 17:52:55.761000,com.samsung.android.messaging
2023-12-31 19:08:18.851000,com.discord
2023-12-31 19:09:31.555000,com.samsung.android.messaging
2023-12-31 19:10:10.526000,com.pinterest
2023-12-31 19:10:10.526000,com.pinterest
2023-12-31 20:41:31.688000,com.samsung.android.messaging
2023-12-31 20:53:42.496000,com.google.android.apps.maps
2023-12-31 20:54:14.372000,com.google.android.apps.maps
2023-12-31 21:10:42.047000,com.sec.android.app.launcher
2023-12-31 21:10:54.349000,com.samsung.android.incallui
2023-12-31 21:11:35.420000,com.samsung.android.dialer
2023-12-31 21:13:00.827000,com.pinterest
2023-12-31 22:08:12.355000,com.samsung.android.dialer
2023-12-31 22:48:26.415000,com.samsung.android.incallui
2023-12-31 23:37:32.564000,com.samsung.android.dialer
2023-12-31 23:37:47.169000,com.duolingo
2023-12-31 23:40:18.705000,com.duolingo
2023-12-31 23:42:32.307000,com.sec.android.app.launcher
2024-01-01 00:06:38.536000,com.samsung.android.messaging
2024-01-01 00:28:31.272000,com.samsung.android.incallui
2024-01-01 00:29:16.845000,com.samsung.android.messaging
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2024-01-01 00:45:26.366000,com.samsung.android.messaging
2024-01-01 01:01:43.404000,com.android.settings
2024-01-01 02:40:57.097000,com.samsung.android.messaging
2024-01-01 02:41:05.039000,com.whatsapp
2024-01-01 02:41:21.365000,com.samsung.android.messaging
2024-01-01 04:08:02.742000,com.sec.android.app.launcher
2024-01-01 04:08:23.992000,com.sec.android.app.clockpackage
2024-01-01 04:08:30.055000,com.sec.android.app.clockpackage
2024-01-01 12:02:58.589000,com.pinterest
2024-01-01 12:03:49.833000,com.sec.android.app.launcher
2024-01-01 12:06:33.016000,com.samsung.android.incallui
2024-01-01 12:07:04.713000,com.sec.android.app.launcher
2024-01-01 12:07:51.556000,com.samsung.android.incallui
2024-01-01 12:34:37.791000,com.sec.android.app.launcher
2024-01-01 12:39:08.562000,com.sec.android.app.sbrowser
2024-01-01 12:44:46.586000,com.samsung.android.messaging
2024-01-01 12:45:53.054000,com.pinterest
2024-01-01 13:29:02.672000,com.sec.android.app.launcher
2024-01-01 15:19:17.378000,com.samsung.android.messaging
2024-01-01 15:20:53.327000,com.samsung.android.incallui
2024-01-01 16:30:27.414000,com.samsung.android.messaging
2024-01-01 16:30:41.992000,com.sec.android.app.sbrowser
2024-01-01 16:30:51.439000,com.whatsapp
2024-01-01 17:44:32.046000,com.samsung.android.messaging
2024-01-01 18:55:15.937000,com.google.android.apps.maps
2024-01-01 18:55:55.686000,com.samsung.android.messaging
2024-01-01 19:42:13.982000,com.samsung.android.incallui
2024-01-01 20:24:21.321000,com.pinterest
2024-01-01 20:44:59.799000,com.pinterest
2024-01-01 20:45:12.220000,com.google.android.youtube
2024-01-01 21:02:05.193000,com.sec.android.app.clockpackage
2024-01-01 21:04:53.363000,com.google.android.youtube
2024-01-01 21:33:12.549000,com.google.android.youtube
2024-01-01 21:38:25.671000,com.sec.android.app.camera
2024-01-01 21:39:59.901000,com.sec.android.gallery3d
2024-01-01 21:40:21.429000,com.sec.android.app.launcher
2024-01-01 21:40:24.781000,com.google.android.youtube
2024-01-01 23:24:00.826000,com.whatsapp
2024-01-01 23:24:22.290000,com.duolingo
2024-01-01 23:27:24.305000,com.sec.android.app.camera
2024-01-01 23:27:59.263000,com.sec.android.gallery3d
2024-01-01 23:28:14.207000,com.sec.android.mimage.photoretouching
2024-01-01 23:28:19.967000,com.sec.android.gallery3d
2024-01-01 23:29:12.496000,com.sec.android.mimage.photoretouching
2024-01-01 23:29:18.077000,com.sec.android.gallery3d
2024-01-01 23:30:00.199000,com.samsung.android.messaging
2024-01-01 23:30:56.222000,com.sec.android.gallery3d
2024-01-01 23:31:55.039000,com.samsung.android.messaging
2024-01-01 23:33:13.924000,com.sec.android.app.clockpackage
2024-01-01 23:33:28.397000,com.sec.android.app.launcher
1970-01-01 01:00:00.000000,com.samsung.sec.android.application.csc
2024-01-02 07:56:01.332000,com.sec.android.app.clockpackage
2024-01-02 07:56:20.836000,com.sec.android.app.launcher
2024-01-02 07:56:31.486000,com.samsung.android.messaging
2024-01-02 07:59:49.936000,com.sec.android.app.clockpackage
2024-01-02 08:11:13.430000,com.sec.android.app.launcher
2024-01-02 08:25:01.149000,com.android.settings
2024-01-02 08:25:12.259000,com.spotify.music
2024-01-02 09:08:40.218000,com.sec.android.app.launcher
2024-01-02 09:10:15.359000,com.google.android.gm
2024-01-02 09:26:48.869000,com.google.android.youtube
2024-01-02 10:09:27.810000,com.sec.android.app.launcher
2024-01-02 10:09:45.660000,com.android.vending
2024-01-02 10:10:24.706000,notion.id
2024-01-02 10:12:05.168000,com.google.android.youtube
2024-01-02 10:12:41.581000,notion.id
2024-01-02 10:13:02.454000,com.sec.android.app.launcher
